session_key,player_key,game_key,timestamp,date,hour,day_of_week,week,month,is_weekend,platform,region,player_type,duration_mins
232,438,10.0,2025-12-30 19:29:18.196005,2025-12-30,19,Tuesday,1,12,False,Xbox Series X,South America,regular,89.0
233,275,,2025-12-30 19:56:18.196005,2025-12-30,19,Tuesday,1,12,False,PC,Oceania,casual,24.0
234,392,,2025-12-30 20:44:18.196005,2025-12-30,20,Tuesday,1,12,False,PlayStation 5,Asia,casual,42.0
235,89,7.0,2025-12-30 20:55:18.196005,2025-12-30,20,Tuesday,1,12,False,PC,Oceania,regular,105.0
236,170,1.0,2025-12-30 20:55:18.196005,2025-12-30,20,Tuesday,1,12,False,PC,Europe,hardcore,187.0
237,191,3.0,2025-12-30 20:59:18.196005,2025-12-30,20,Tuesday,1,12,False,PC,North America,hardcore,167.0
238,195,4.0,2025-12-30 21:05:18.196005,2025-12-30,21,Tuesday,1,12,False,PlayStation 5,Oceania,hardcore,219.0
239,89,7.0,2025-12-30 21:17:18.196005,2025-12-30,21,Tuesday,1,12,False,PC,Oceania,regular,105.0
240,324,10.0,2025-12-30 21:19:18.196005,2025-12-30,21,Tuesday,1,12,False,PC,Europe,regular,110.0
241,100,9.0,2025-12-30 21:39:18.196005,2025-12-30,21,Tuesday,1,12,False,PlayStation 5,Asia,regular,90.0
242,281,10.0,2025-12-30 22:03:18.196005,2025-12-30,22,Tuesday,1,12,False,Xbox Series X,Europe,casual,42.0
243,102,,2025-12-30 22:06:18.196005,2025-12-30,22,Tuesday,1,12,False,Xbox Series X,Asia,regular,99.0
244,145,6.0,2025-12-30 22:11:18.196005,2025-12-30,22,Tuesday,1,12,False,PC,North America,hardcore,223.0
245,152,,2025-12-30 22:14:18.196005,2025-12-30,22,Tuesday,1,12,False,PC,Europe,hardcore,251.0
246,355,1.0,2025-12-30 22:23:18.196005,2025-12-30,22,Tuesday,1,12,False,Xbox Series X,North America,hardcore,223.0
247,10,10.0,2025-12-30 22:47:18.196005,2025-12-30,22,Tuesday,1,12,False,PC,Europe,casual,55.0
248,286,8.0,2025-12-30 22:58:18.196005,2025-12-30,22,Tuesday,1,12,False,Xbox Series X,Europe,regular,97.0
249,300,9.0,2025-12-30 23:30:18.196005,2025-12-30,23,Tuesday,1,12,False,PC,North America,regular,63.0
250,160,6.0,2025-12-30 23:53:18.196005,2025-12-30,23,Tuesday,1,12,False,Xbox Series X,Europe,regular,49.0
251,164,,2025-12-30 23:53:18.196005,2025-12-30,23,Tuesday,1,12,False,Xbox Series X,North America,hardcore,244.0
252,17,,2025-12-30 23:55:18.196005,2025-12-30,23,Tuesday,1,12,False,PC,North America,regular,110.0
253,186,4.0,2025-12-31 00:03:18.196005,2025-12-31,0,Wednesday,1,12,False,Xbox Series X,Asia,regular,119.0
254,170,1.0,2025-12-31 00:21:18.196005,2025-12-31,0,Wednesday,1,12,False,PC,Europe,hardcore,264.0
255,142,8.0,2025-12-31 00:42:18.196005,2025-12-31,0,Wednesday,1,12,False,Xbox Series X,Asia,regular,98.0
256,355,1.0,2025-12-31 00:52:18.196005,2025-12-31,0,Wednesday,1,12,False,Xbox Series X,North America,hardcore,104.0
257,253,3.0,2025-12-31 01:18:18.196005,2025-12-31,1,Wednesday,1,12,False,Xbox Series X,Asia,regular,94.0
258,50,10.0,2025-12-31 01:44:18.196005,2025-12-31,1,Wednesday,1,12,False,PlayStation 5,Asia,regular,85.0
259,286,8.0,2025-12-31 02:14:18.196005,2025-12-31,2,Wednesday,1,12,False,Xbox Series X,Europe,regular,51.0
260,145,6.0,2025-12-31 02:26:18.196005,2025-12-31,2,Wednesday,1,12,False,PC,North America,hardcore,286.0
261,142,8.0,2025-12-31 02:28:18.196005,2025-12-31,2,Wednesday,1,12,False,Xbox Series X,Asia,regular,73.0
262,24,10.0,2025-12-31 02:31:18.196005,2025-12-31,2,Wednesday,1,12,False,PlayStation 5,South America,casual,30.0
263,103,8.0,2025-12-31 02:33:18.196005,2025-12-31,2,Wednesday,1,12,False,PlayStation 5,Asia,casual,58.0
264,372,,2025-12-31 03:00:18.196005,2025-12-31,3,Wednesday,1,12,False,Xbox Series X,North America,regular,119.0
265,170,1.0,2025-12-31 12:22:18.196005,2025-12-31,12,Wednesday,1,12,False,PC,Europe,hardcore,225.0
266,330,8.0,2025-12-31 12:46:18.196005,2025-12-31,12,Wednesday,1,12,False,Xbox Series X,North America,hardcore,120.0
267,411,3.0,2025-12-31 13:03:18.196005,2025-12-31,13,Wednesday,1,12,False,PC,North America,regular,69.0
268,136,,2025-12-31 13:15:18.196005,2025-12-31,13,Wednesday,1,12,False,Xbox Series X,Europe,casual,32.0
269,100,9.0,2025-12-31 13:20:18.196005,2025-12-31,13,Wednesday,1,12,False,PlayStation 5,Asia,regular,96.0
270,355,1.0,2025-12-31 13:36:18.196005,2025-12-31,13,Wednesday,1,12,False,Xbox Series X,North America,hardcore,194.0
271,89,7.0,2025-12-31 13:38:18.196005,2025-12-31,13,Wednesday,1,12,False,PC,Oceania,regular,72.0
272,334,,2025-12-31 13:40:18.196005,2025-12-31,13,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,105.0
273,239,3.0,2025-12-31 13:44:18.196005,2025-12-31,13,Wednesday,1,12,False,Xbox Series X,Europe,regular,96.0
274,133,1.0,2025-12-31 13:58:18.196005,2025-12-31,13,Wednesday,1,12,False,Xbox Series X,North America,regular,52.0
275,255,3.0,2025-12-31 14:05:18.196005,2025-12-31,14,Wednesday,1,12,False,Xbox Series X,Europe,casual,34.0
276,64,6.0,2025-12-31 14:22:18.196005,2025-12-31,14,Wednesday,1,12,False,PlayStation 5,North America,casual,46.0
277,164,,2025-12-31 14:23:18.196005,2025-12-31,14,Wednesday,1,12,False,Xbox Series X,North America,hardcore,149.0
278,279,9.0,2025-12-31 14:43:18.196005,2025-12-31,14,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,265.0
279,268,6.0,2025-12-31 15:01:18.196005,2025-12-31,15,Wednesday,1,12,False,PC,North America,hardcore,148.0
280,367,,2025-12-31 15:03:18.196005,2025-12-31,15,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,189.0
281,69,,2025-12-31 15:06:18.196005,2025-12-31,15,Wednesday,1,12,False,Xbox Series X,Europe,regular,109.0
282,52,3.0,2025-12-31 15:24:18.196005,2025-12-31,15,Wednesday,1,12,False,Xbox Series X,Asia,casual,20.0
283,70,6.0,2025-12-31 15:39:18.196005,2025-12-31,15,Wednesday,1,12,False,Xbox Series X,North America,regular,94.0
284,17,,2025-12-31 16:11:18.196005,2025-12-31,16,Wednesday,1,12,False,PC,North America,regular,77.0
285,191,3.0,2025-12-31 16:29:18.196005,2025-12-31,16,Wednesday,1,12,False,PC,North America,hardcore,196.0
286,334,,2025-12-31 16:30:18.196005,2025-12-31,16,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,159.0
287,438,10.0,2025-12-31 16:31:18.196005,2025-12-31,16,Wednesday,1,12,False,Xbox Series X,South America,regular,89.0
288,217,,2025-12-31 16:40:18.196005,2025-12-31,16,Wednesday,1,12,False,Xbox Series X,Europe,casual,32.0
289,381,,2025-12-31 16:42:18.196005,2025-12-31,16,Wednesday,1,12,False,PC,Oceania,casual,28.0
290,327,10.0,2025-12-31 17:32:18.196005,2025-12-31,17,Wednesday,1,12,False,Xbox Series X,Asia,regular,62.0
291,431,,2025-12-31 17:36:18.196005,2025-12-31,17,Wednesday,1,12,False,Xbox Series X,Europe,regular,114.0
292,345,9.0,2025-12-31 17:47:18.196005,2025-12-31,17,Wednesday,1,12,False,PC,Europe,regular,93.0
293,223,6.0,2025-12-31 18:00:18.196005,2025-12-31,18,Wednesday,1,12,False,Xbox Series X,North America,regular,119.0
294,279,9.0,2025-12-31 18:37:18.196005,2025-12-31,18,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,129.0
295,324,10.0,2025-12-31 18:38:18.196005,2025-12-31,18,Wednesday,1,12,False,PC,Europe,regular,83.0
296,152,,2025-12-31 19:06:18.196005,2025-12-31,19,Wednesday,1,12,False,PC,Europe,hardcore,242.0
297,275,,2025-12-31 19:07:18.196005,2025-12-31,19,Wednesday,1,12,False,PC,Oceania,casual,33.0
298,170,1.0,2025-12-31 19:55:18.196005,2025-12-31,19,Wednesday,1,12,False,PC,Europe,hardcore,144.0
299,138,,2025-12-31 20:03:18.196005,2025-12-31,20,Wednesday,1,12,False,Xbox Series X,North America,casual,29.0
300,69,,2025-12-31 20:04:18.196005,2025-12-31,20,Wednesday,1,12,False,Xbox Series X,Europe,regular,78.0
301,376,10.0,2025-12-31 20:14:18.196005,2025-12-31,20,Wednesday,1,12,False,Xbox Series X,Europe,hardcore,190.0
302,89,7.0,2025-12-31 20:47:18.196005,2025-12-31,20,Wednesday,1,12,False,PC,Oceania,regular,100.0
303,210,10.0,2025-12-31 20:52:18.196005,2025-12-31,20,Wednesday,1,12,False,PlayStation 5,North America,regular,46.0
304,367,,2025-12-31 20:57:18.196005,2025-12-31,20,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,90.0
305,178,,2025-12-31 20:58:18.196005,2025-12-31,20,Wednesday,1,12,False,Xbox Series X,Asia,casual,47.0
306,70,6.0,2025-12-31 21:06:18.196005,2025-12-31,21,Wednesday,1,12,False,Xbox Series X,North America,regular,89.0
307,142,8.0,2025-12-31 21:33:18.196005,2025-12-31,21,Wednesday,1,12,False,Xbox Series X,Asia,regular,104.0
308,268,6.0,2025-12-31 21:37:18.196005,2025-12-31,21,Wednesday,1,12,False,PC,North America,hardcore,190.0
309,164,,2025-12-31 21:52:18.196005,2025-12-31,21,Wednesday,1,12,False,Xbox Series X,North America,hardcore,286.0
310,88,4.0,2025-12-31 22:13:18.196005,2025-12-31,22,Wednesday,1,12,False,PC,Oceania,regular,66.0
311,191,3.0,2025-12-31 22:17:18.196005,2025-12-31,22,Wednesday,1,12,False,PC,North America,hardcore,146.0
312,249,9.0,2025-12-31 22:27:18.196005,2025-12-31,22,Wednesday,1,12,False,PlayStation 5,Europe,regular,75.0
313,133,1.0,2025-12-31 22:34:18.196005,2025-12-31,22,Wednesday,1,12,False,Xbox Series X,North America,regular,117.0
314,61,1.0,2025-12-31 22:36:18.196005,2025-12-31,22,Wednesday,1,12,False,Xbox Series X,Asia,casual,59.0
315,334,,2025-12-31 22:53:18.196005,2025-12-31,22,Wednesday,1,12,False,PlayStation 5,Asia,hardcore,96.0
316,70,6.0,2025-12-31 22:56:18.196005,2025-12-31,22,Wednesday,1,12,False,Xbox Series X,North America,regular,86.0
317,436,6.0,2025-12-31 22:58:18.196005,2025-12-31,22,Wednesday,1,12,False,PC,South America,regular,99.0
318,376,10.0,2025-12-31 22:59:18.196005,2025-12-31,22,Wednesday,1,12,False,Xbox Series X,Europe,hardcore,252.0
319,376,10.0,2025-12-31 23:07:18.196005,2025-12-31,23,Wednesday,1,12,False,Xbox Series X,Europe,hardcore,257.0
320,330,8.0,2025-12-31 23:15:18.196005,2025-12-31,23,Wednesday,1,12,False,Xbox Series X,North America,hardcore,275.0
321,393,9.0,2025-12-31 23:26:18.196005,2025-12-31,23,Wednesday,1,12,False,PC,Europe,regular,88.0
322,88,4.0,2025-12-31 23:50:18.196005,2025-12-31,23,Wednesday,1,12,False,PC,Oceania,regular,84.0
323,182,3.0,2026-01-01 00:35:18.196005,2026-01-01,0,Thursday,1,1,False,PlayStation 5,Asia,regular,109.0
324,278,8.0,2026-01-01 00:53:18.196005,2026-01-01,0,Thursday,1,1,False,PlayStation 5,Europe,regular,60.0
325,58,8.0,2026-01-01 00:59:18.196005,2026-01-01,0,Thursday,1,1,False,Xbox Series X,Europe,regular,51.0
326,422,3.0,2026-01-01 01:09:18.196005,2026-01-01,1,Thursday,1,1,False,PlayStation 5,Europe,casual,38.0
327,170,1.0,2026-01-01 01:38:18.196005,2026-01-01,1,Thursday,1,1,False,PC,Europe,hardcore,142.0
328,329,10.0,2026-01-01 01:47:18.196005,2026-01-01,1,Thursday,1,1,False,PC,North America,casual,43.0
329,133,1.0,2026-01-01 01:51:18.196005,2026-01-01,1,Thursday,1,1,False,Xbox Series X,North America,regular,80.0
330,191,3.0,2026-01-01 02:06:18.196005,2026-01-01,2,Thursday,1,1,False,PC,North America,hardcore,164.0
331,227,6.0,2026-01-01 03:30:18.196005,2026-01-01,3,Thursday,1,1,False,Xbox Series X,Europe,regular,57.0
332,206,,2026-01-01 11:50:18.196005,2026-01-01,11,Thursday,1,1,False,PlayStation 5,North America,casual,35.0
333,436,6.0,2026-01-01 11:53:18.196005,2026-01-01,11,Thursday,1,1,False,PC,South America,regular,117.0
334,376,10.0,2026-01-01 12:16:18.196005,2026-01-01,12,Thursday,1,1,False,Xbox Series X,Europe,hardcore,154.0
335,27,4.0,2026-01-01 12:17:18.196005,2026-01-01,12,Thursday,1,1,False,PlayStation 5,North America,regular,51.0
336,324,10.0,2026-01-01 12:32:18.196005,2026-01-01,12,Thursday,1,1,False,PC,Europe,regular,56.0
337,433,,2026-01-01 12:44:18.196005,2026-01-01,12,Thursday,1,1,False,Xbox Series X,Asia,regular,115.0
338,324,10.0,2026-01-01 12:46:18.196005,2026-01-01,12,Thursday,1,1,False,PC,Europe,regular,79.0
339,279,9.0,2026-01-01 12:49:18.196005,2026-01-01,12,Thursday,1,1,False,PlayStation 5,Asia,hardcore,244.0
340,13,10.0,2026-01-01 12:57:18.196005,2026-01-01,12,Thursday,1,1,False,PlayStation 5,Oceania,regular,82.0
341,376,10.0,2026-01-01 12:59:18.196005,2026-01-01,12,Thursday,1,1,False,Xbox Series X,Europe,hardcore,212.0
342,376,10.0,2026-01-01 13:03:18.196005,2026-01-01,13,Thursday,1,1,False,Xbox Series X,Europe,hardcore,139.0
343,170,1.0,2026-01-01 13:08:18.196005,2026-01-01,13,Thursday,1,1,False,PC,Europe,hardcore,259.0
344,170,1.0,2026-01-01 13:27:18.196005,2026-01-01,13,Thursday,1,1,False,PC,Europe,hardcore,294.0
345,249,9.0,2026-01-01 14:03:18.196005,2026-01-01,14,Thursday,1,1,False,PlayStation 5,Europe,regular,60.0
346,174,6.0,2026-01-01 14:10:18.196005,2026-01-01,14,Thursday,1,1,False,PC,South America,hardcore,110.0
347,279,9.0,2026-01-01 14:39:18.196005,2026-01-01,14,Thursday,1,1,False,PlayStation 5,Asia,hardcore,166.0
348,223,6.0,2026-01-01 14:40:18.196005,2026-01-01,14,Thursday,1,1,False,Xbox Series X,North America,regular,72.0
349,152,,2026-01-01 15:05:18.196005,2026-01-01,15,Thursday,1,1,False,PC,Europe,hardcore,121.0
350,376,10.0,2026-01-01 15:06:18.196005,2026-01-01,15,Thursday,1,1,False,Xbox Series X,Europe,hardcore,170.0
351,410,,2026-01-01 15:36:18.196005,2026-01-01,15,Thursday,1,1,False,PC,Asia,casual,41.0
352,145,6.0,2026-01-01 15:38:18.196005,2026-01-01,15,Thursday,1,1,False,PC,North America,hardcore,296.0
353,100,9.0,2026-01-01 15:45:18.196005,2026-01-01,15,Thursday,1,1,False,PlayStation 5,Asia,regular,51.0
354,367,,2026-01-01 16:00:18.196005,2026-01-01,16,Thursday,1,1,False,PlayStation 5,Asia,hardcore,189.0
355,191,3.0,2026-01-01 16:26:18.196005,2026-01-01,16,Thursday,1,1,False,PC,North America,hardcore,95.0
356,367,,2026-01-01 16:27:18.196005,2026-01-01,16,Thursday,1,1,False,PlayStation 5,Asia,hardcore,141.0
357,210,10.0,2026-01-01 17:18:18.196005,2026-01-01,17,Thursday,1,1,False,PlayStation 5,North America,regular,53.0
358,182,3.0,2026-01-01 17:28:18.196005,2026-01-01,17,Thursday,1,1,False,PlayStation 5,Asia,regular,118.0
359,278,8.0,2026-01-01 17:39:18.196005,2026-01-01,17,Thursday,1,1,False,PlayStation 5,Europe,regular,107.0
360,372,,2026-01-01 17:46:18.196005,2026-01-01,17,Thursday,1,1,False,Xbox Series X,North America,regular,97.0
361,210,10.0,2026-01-01 17:59:18.196005,2026-01-01,17,Thursday,1,1,False,PlayStation 5,North America,regular,77.0
362,438,10.0,2026-01-01 18:08:18.196005,2026-01-01,18,Thursday,1,1,False,Xbox Series X,South America,regular,52.0
363,160,6.0,2026-01-01 18:10:18.196005,2026-01-01,18,Thursday,1,1,False,Xbox Series X,Europe,regular,89.0
364,88,4.0,2026-01-01 18:14:18.196005,2026-01-01,18,Thursday,1,1,False,PC,Oceania,regular,47.0
365,324,10.0,2026-01-01 18:16:18.196005,2026-01-01,18,Thursday,1,1,False,PC,Europe,regular,87.0
366,249,9.0,2026-01-01 18:17:18.196005,2026-01-01,18,Thursday,1,1,False,PlayStation 5,Europe,regular,71.0
367,133,1.0,2026-01-01 18:35:18.196005,2026-01-01,18,Thursday,1,1,False,Xbox Series X,North America,regular,104.0
368,330,8.0,2026-01-01 19:02:18.196005,2026-01-01,19,Thursday,1,1,False,Xbox Series X,North America,hardcore,194.0
369,250,10.0,2026-01-01 19:13:18.196005,2026-01-01,19,Thursday,1,1,False,PC,Europe,casual,25.0
370,367,,2026-01-01 19:15:18.196005,2026-01-01,19,Thursday,1,1,False,PlayStation 5,Asia,hardcore,216.0
371,58,8.0,2026-01-01 19:31:18.196005,2026-01-01,19,Thursday,1,1,False,Xbox Series X,Europe,regular,114.0
372,393,9.0,2026-01-01 19:51:18.196005,2026-01-01,19,Thursday,1,1,False,PC,Europe,regular,64.0
373,192,3.0,2026-01-01 20:32:18.196005,2026-01-01,20,Thursday,1,1,False,PC,North America,casual,44.0
374,102,,2026-01-01 20:44:18.196005,2026-01-01,20,Thursday,1,1,False,Xbox Series X,Asia,regular,82.0
375,214,,2026-01-01 20:49:18.196005,2026-01-01,20,Thursday,1,1,False,PlayStation 5,North America,hardcore,140.0
376,367,,2026-01-01 21:12:18.196005,2026-01-01,21,Thursday,1,1,False,PlayStation 5,Asia,hardcore,283.0
377,431,,2026-01-01 21:12:18.196005,2026-01-01,21,Thursday,1,1,False,Xbox Series X,Europe,regular,53.0
378,355,1.0,2026-01-01 21:25:18.196005,2026-01-01,21,Thursday,1,1,False,Xbox Series X,North America,hardcore,160.0
379,117,3.0,2026-01-01 21:31:18.196005,2026-01-01,21,Thursday,1,1,False,PlayStation 5,Asia,casual,22.0
380,164,,2026-01-01 21:31:18.196005,2026-01-01,21,Thursday,1,1,False,Xbox Series X,North America,hardcore,267.0
381,297,10.0,2026-01-01 21:39:18.196005,2026-01-01,21,Thursday,1,1,False,Xbox Series X,North America,hardcore,134.0
382,436,6.0,2026-01-01 21:41:18.196005,2026-01-01,21,Thursday,1,1,False,PC,South America,regular,74.0
383,27,4.0,2026-01-01 21:58:18.196005,2026-01-01,21,Thursday,1,1,False,PlayStation 5,North America,regular,84.0
384,268,6.0,2026-01-01 22:06:18.196005,2026-01-01,22,Thursday,1,1,False,PC,North America,hardcore,110.0
385,393,9.0,2026-01-01 22:08:18.196005,2026-01-01,22,Thursday,1,1,False,PC,Europe,regular,91.0
386,233,6.0,2026-01-01 22:21:18.196005,2026-01-01,22,Thursday,1,1,False,PC,South America,casual,55.0
387,101,4.0,2026-01-01 22:37:18.196005,2026-01-01,22,Thursday,1,1,False,PC,Asia,regular,89.0
388,239,3.0,2026-01-01 22:39:18.196005,2026-01-01,22,Thursday,1,1,False,Xbox Series X,Europe,regular,100.0
389,166,6.0,2026-01-01 22:39:18.196005,2026-01-01,22,Thursday,1,1,False,PlayStation 5,North America,casual,35.0
390,89,7.0,2026-01-01 23:09:18.196005,2026-01-01,23,Thursday,1,1,False,PC,Oceania,regular,54.0
391,145,6.0,2026-01-01 23:11:18.196005,2026-01-01,23,Thursday,1,1,False,PC,North America,hardcore,248.0
392,298,1.0,2026-01-01 23:13:18.196005,2026-01-01,23,Thursday,1,1,False,PC,South America,casual,47.0
393,133,1.0,2026-01-01 23:51:18.196005,2026-01-01,23,Thursday,1,1,False,Xbox Series X,North America,regular,50.0
394,377,10.0,2026-01-02 00:10:18.196005,2026-01-02,0,Friday,1,1,False,PlayStation 5,North America,regular,45.0
395,102,,2026-01-02 00:21:18.196005,2026-01-02,0,Friday,1,1,False,Xbox Series X,Asia,regular,102.0
396,214,,2026-01-02 00:21:18.196005,2026-01-02,0,Friday,1,1,False,PlayStation 5,North America,hardcore,135.0
397,327,10.0,2026-01-02 00:37:18.196005,2026-01-02,0,Friday,1,1,False,Xbox Series X,Asia,regular,97.0
398,298,1.0,2026-01-02 00:47:18.196005,2026-01-02,0,Friday,1,1,False,PC,South America,casual,55.0
399,27,4.0,2026-01-02 00:48:18.196005,2026-01-02,0,Friday,1,1,False,PlayStation 5,North America,regular,78.0
400,19,7.0,2026-01-02 00:59:18.196005,2026-01-02,0,Friday,1,1,False,PlayStation 5,Europe,regular,60.0
401,174,6.0,2026-01-02 00:59:18.196005,2026-01-02,0,Friday,1,1,False,PC,South America,hardcore,279.0
402,195,4.0,2026-01-02 01:27:18.196005,2026-01-02,1,Friday,1,1,False,PlayStation 5,Oceania,hardcore,265.0
403,160,6.0,2026-01-02 01:36:18.196005,2026-01-02,1,Friday,1,1,False,Xbox Series X,Europe,regular,86.0
404,115,,2026-01-02 01:49:18.196005,2026-01-02,1,Friday,1,1,False,PC,North America,hardcore,108.0
405,17,,2026-01-02 01:55:18.196005,2026-01-02,1,Friday,1,1,False,PC,North America,regular,56.0
406,249,9.0,2026-01-02 02:48:18.196005,2026-01-02,2,Friday,1,1,False,PlayStation 5,Europe,regular,102.0
407,365,10.0,2026-01-02 02:54:18.196005,2026-01-02,2,Friday,1,1,False,PlayStation 5,Europe,casual,53.0
408,345,9.0,2026-01-02 02:55:18.196005,2026-01-02,2,Friday,1,1,False,PC,Europe,regular,85.0
409,101,4.0,2026-01-02 03:10:18.196005,2026-01-02,3,Friday,1,1,False,PC,Asia,regular,110.0
410,345,9.0,2026-01-02 03:16:18.196005,2026-01-02,3,Friday,1,1,False,PC,Europe,regular,93.0
411,268,6.0,2026-01-02 03:31:18.196005,2026-01-02,3,Friday,1,1,False,PC,North America,hardcore,269.0
412,422,3.0,2026-01-02 12:12:18.196005,2026-01-02,12,Friday,1,1,False,PlayStation 5,Europe,casual,30.0
413,279,9.0,2026-01-02 12:14:18.196005,2026-01-02,12,Friday,1,1,False,PlayStation 5,Asia,hardcore,226.0
414,372,,2026-01-02 12:17:18.196005,2026-01-02,12,Friday,1,1,False,Xbox Series X,North America,regular,95.0
415,355,1.0,2026-01-02 12:22:18.196005,2026-01-02,12,Friday,1,1,False,Xbox Series X,North America,hardcore,187.0
416,164,,2026-01-02 12:40:18.196005,2026-01-02,12,Friday,1,1,False,Xbox Series X,North America,hardcore,273.0
417,393,9.0,2026-01-02 12:48:18.196005,2026-01-02,12,Friday,1,1,False,PC,Europe,regular,53.0
418,355,1.0,2026-01-02 12:58:18.196005,2026-01-02,12,Friday,1,1,False,Xbox Series X,North America,hardcore,281.0
419,174,6.0,2026-01-02 13:01:18.196005,2026-01-02,13,Friday,1,1,False,PC,South America,hardcore,163.0
420,145,6.0,2026-01-02 13:06:18.196005,2026-01-02,13,Friday,1,1,False,PC,North America,hardcore,118.0
421,99,9.0,2026-01-02 13:10:18.196005,2026-01-02,13,Friday,1,1,False,PC,Oceania,casual,21.0
422,64,6.0,2026-01-02 13:23:18.196005,2026-01-02,13,Friday,1,1,False,PlayStation 5,North America,casual,47.0
423,50,10.0,2026-01-02 13:32:18.196005,2026-01-02,13,Friday,1,1,False,PlayStation 5,Asia,regular,106.0
424,152,,2026-01-02 13:34:18.196005,2026-01-02,13,Friday,1,1,False,PC,Europe,hardcore,153.0
425,142,8.0,2026-01-02 13:50:18.196005,2026-01-02,13,Friday,1,1,False,Xbox Series X,Asia,regular,68.0
426,433,,2026-01-02 13:54:18.196005,2026-01-02,13,Friday,1,1,False,Xbox Series X,Asia,regular,91.0
427,145,6.0,2026-01-02 14:10:18.196005,2026-01-02,14,Friday,1,1,False,PC,North America,hardcore,227.0
428,355,1.0,2026-01-02 14:22:18.196005,2026-01-02,14,Friday,1,1,False,Xbox Series X,North America,hardcore,228.0
429,334,,2026-01-02 14:39:18.196005,2026-01-02,14,Friday,1,1,False,PlayStation 5,Asia,hardcore,111.0
430,27,4.0,2026-01-02 14:51:18.196005,2026-01-02,14,Friday,1,1,False,PlayStation 5,North America,regular,53.0
431,345,9.0,2026-01-02 15:11:18.196005,2026-01-02,15,Friday,1,1,False,PC,Europe,regular,83.0
432,170,1.0,2026-01-02 15:17:18.196005,2026-01-02,15,Friday,1,1,False,PC,Europe,hardcore,273.0
433,396,3.0,2026-01-02 15:17:18.196005,2026-01-02,15,Friday,1,1,False,Xbox Series X,Europe,regular,51.0
434,195,4.0,2026-01-02 15:24:18.196005,2026-01-02,15,Friday,1,1,False,PlayStation 5,Oceania,hardcore,252.0
